GO_id,GO_name,is_synGO,num_genes,average_correlation,prop_best,gene_set
GO:0045687,positive regulation of glial cell differentiation,FALSE,35,0.4357737388135751,0.6,"Bag1,Bmp2,Clcn2,Cxcr4,Dag1,Egr2,Gsx2,Hes1,Il1b,Il6st,Lif,Mdk,Nkx2-2,Nkx6-1,Notch1,Ntf3,Ptn,Ptpra,Rela,Shh,Spint1,Tgfb1,Tnfrsf1b,Trp73,Rnf112,Tlr2,Prmt5,Bin1,Olig2,Clcf1,Rtn4,Dicer1,Myrf,Zfp488,Hdac1"
GO:0045717,negative regulation of fatty acid biosynthetic process,FALSE,18,0.41009894277251635,0.3333333333333333,"Acadl,Acadvl,Apoc1,Apoc3,Brca1,Cyp7a1,Ceacam1,Ceacam2,Pibf1,Ubr4,Insig2,Sirt1,Klhl25,Erlin1,Trib3,Wdtc1,Erlin2,Dcaf5"
GO:0045721,negative regulation of gluconeogenesis,FALSE,24,0.401925587036589,0.2916666666666667,"Adipoq,Cry1,Kat2a,Mst1,Il6,Lepr,Sik1,Mup1,Mup2,Mup3,Mup4,Mup5,Xpc,Sirt6,Pgp,C1qtnf12,Serpina12,C1qtnf3,Gck,Erfe,Obp2a,Usp7,Ep300,Mup11"
GO:0045722,positive regulation of gluconeogenesis,FALSE,19,0.36728946914256744,0.2631578947368421,"Cry1,Cyp2j6,Ddb1,Gcg,Kat2a,Hif1a,Hnf4a,Nnmt,Pfkfb1,Ppara,Stk11,Arpp19,Dgat2,Gpt,Sirt1,Ppp4r3b,Wdr5,Sirt7,Prkag3"
GO:0045723,positive regulation of fatty acid biosynthetic process,FALSE,19,0.3534336394578112,0.2631578947368421,"Abcd1,Apoa4,Apoc2,Hnf4a,Il1b,Anxa1,Pla2g4a,Ptgs2,Rgn,Srebf1,Nr1h3,Nr1h2,Abcd2,Avpr1a,Mlxipl,Apoa5,Mid1ip1,Slc45a3,Lpgat1"
GO:0045724,positive regulation of cilium assembly,FALSE,25,0.5004548738982738,0.24,"Htt,Mns1,Rp1,Septin9,Pqbp1,Ift20,Dynll1,Gsk3b,Wrap73,Ppp1r35,Fuz,Kctd17,Saxo1,Bbs4,Ccdc88a,Zmynd10,Ttbk2,Rab11fip3,Cpap,Crocc,Arhgap35,Mark4,Atmin,Tmem67,Cep135"
GO:0045725,positive regulation of glycogen biosynthetic process,FALSE,17,0.4327885657519975,0.47058823529411764,"Akt1,Akt2,Igf2,Ins1,Ins2,Insr,Ppp1ca,Pth,Sorbs1,Esrrb,Dyrk2,C1qtnf2,Ppp1r3g,Gck,Ppp1r3e,Ppp1r3b,Irs2"
GO:0045727,positive regulation of translation,FALSE,116,0.3884181009285566,0.1896551724137931,"Akt2,Hnrnpd,Bcl3,Cdk4,Cnbp,Cyp1b1,Dazl,Ddx3x,Eef2,Eif4g2,Erbb2,Fmr1,Fxr1,Prmt1,Elavl1,Il6,Eif3e,Itga2,Eif6,Uhmk1,Krt17,Pabpc1,Pkm,Pkp1,Ptafr,Ptbp1,Rbm4,Rps4x,Rxra,Khdrbs1,Sox4,Ssb,Tarbp2,Thbs1,Tnf,Ucn,Ybx1,Pcbp1,Mapk1,Mapk3,Serp1,Hnrnpu,Coa3,Trmt10c,Ddx39b,Eif3d,Mettl3,Syncrip,Habp4,Piwil2,Rps6kb2,Niban1,Cdk5rap1,Upf3a,Uqcc2,Polr2g,Slc35a4,Rps27l,Pink1,Fastkd3,Rpusd4,Dhx36,Nsun4,Otud6b,Rps6kb1,Larp1,Poldip3,Zcchc13,Boll,Secisbp2,Mettl5,Fastkd2,Pym1,Zcchc4,Ngrn,Lin28a,Rcc1l,Nat10,Tent5b,Nsun5,Rpusd3,Barhl2,Ogt,D1Pas1,Igf2bp1,Plxnb2,Eif4a3,Jmjd4,Larp4,Eif4g1,Eif5a2,Cpeb3,Mettl14,Ythdf2,Larp4b,Mrps27,Dhx29,Paip1,Eif2b5,Abcf1,Trub2,Mettl8,Pcif1,Ythdf1,Ythdf3,Csde1,Eif4g3,Guf1,Smyd5,Mpv17l2,Ago2,Eif5a,Ep300,Eif4a3l1,Dnajc3,Rpl5"
GO:0045730,respiratory burst,FALSE,30,0.3327459765927364,0.2,"Apoh,Cd24a,Cyba,Cybb,Slc37a4,Grn,Jchain,Ins1,Ins2,Insr,Lbp,Lipa,Mpo,Ncf1,Ncf2,Ncf4,Slc11a1,Rac1,Rac2,Rps19,S100a9,Prdx2,Dusp10,Slamf8,Selenok,Trem2,Bcr,Cybc1,Camk1d,Noxa1"
GO:0045736,negative regulation of cyclin-dependent protein serine/threonine kinase activity,FALSE,18,0.40371882438180795,0.4444444444444444,"Apc,Casp3,Cdkn1a,Cdkn1b,Cdkn2a,Cdkn2c,Hhex,Men1,Plk1,Pten,Tnfaip3,Lats2,Cdk5rap1,Hexim2,Tfap4,Inca1,Myocd,Wee2"
GO:0045738,negative regulation of DNA repair,FALSE,29,0.3833677441745998,0.3448275862068966,"Csnk2a1,Hmga2,Hsf1,Mre11a,Ogg1,Plk1,Twist1,Rps3,Trp53bp1,Nudt16l1,Aunip,Mad2l2,Shld1,Smchd1,Parpbp,Shld2,Polq,Cyren,Senp3,Kat5,Ubqln4,Radx,Rnf169,Helb,Recql5,Cgas,Rmi2,Fancb,Shld3"
GO:0045739,positive regulation of DNA repair,FALSE,112,0.4166447987922857,0.19642857142857142,"Apbb1,Bcl7b,Bcl7c,Blm,Brca1,Crebbp,Epc1,Eya2,Fh1,Foxm1,Hmgb1,Prmt1,Mgmt,Pcna,Pnp,Rad51ap1,Dpf2,Ruvbl2,Smarca4,Smarcc1,Vps72,Morf4l1,Trim28,Timeless,Top2b,Was,Xrcc1,Yy1,Rps3,Skp2,Dpf1,Cbx8,Sirt6,Mcrs1,Fmn2,Actr8,Morf4l2,Actl6a,Ruvbl1,Smarce1,Pias4,Pnkp,Yeats4,Dmap1,Actr2,Pbrm1,Khdc3,Smarca2,Peli1,Wdr48,Ooep,Mrnip,Smarcc2,Ino80,Spire1,Tfpt,Ino80b,Meaf6,Rnf168,Rnf126,Ube2v2,Abraxas1,Ing3,Mad2l2,Ercc8,Phf10,Mrgbp,Shld1,Smchd1,Setmar,Ep400,Shld2,Arid2,Bcl7a,Cyren,Brd8,Kat5,Smarcd2,Smarcd1,Sirt1,Arid1a,Ube2n,Trrap,Mbtd1,Ccdc117,Slf1,Babam2,Actr5,Hdac10,Helq,Brcc3,Wrap53,Spidr,Ino80c,Kmt5b,Slf2,Ino80d,Epc2,Kmt5c,Fus,Tmem161a,Spire2,Nfrkb,Parp3,Fancb,Kdm4d,Fam168a,Tigar,Ddx11,Brcc3dc,Zcwpw1,Shld3"
GO:0045740,positive regulation of DNA replication,FALSE,42,0.4075988072246295,0.2857142857142857,"Atf1,Cacybp,Cdk1,Cdc42,Cdc7,Cdk2,Endog,Ereg,Faf1,Lpin1,Gli1,Gli2,Hras,Il6,Mas1,Met,Pcna,Pdgfb,Rac1,Tnfaip1,Ucn,Wiz,Atrx,Map2k4,Mapk8,Dbf4,E2f7,Cdt1,Ino80,Ciz1,Ctc1,Smarca5,Stn1,E2f8,Kat7,Baz1a,Atad5,Brpf3,Mtnap1,Dna2,Npm2,Ssbp1"
GO:0045742,positive regulation of epidermal growth factor receptor signaling pathway,FALSE,24,0.4270674943829085,0.4166666666666667,"Adam17,Adra2a,Esr1,Esr2,Fasl,Mmp9,Pde6g,Plaur,Sos1,Tgfb1,Agr2,Spry2,Hip1r,Neu3,Rala,Cnot9,Ralb,Gper1,Pde6h,Ccdc88a,Shkbp1,Fam83b,Afap1l2,Dgkd"
GO:0045744,negative regulation of G protein-coupled receptor signaling pathway,FALSE,49,0.48800899563693445,0.5510204081632653,"Ada,Adm,Adrb2,Aplp1,Bicd1,Camk2b,Cry1,Dnm1,Dnm2,Drd3,Gnai2,Sh2b3,Mgrn1,Met,Oprl1,Padi2,Pld2,Ptger3,Rgs2,Sag,Ccl5,Sstr4,Snca,Aplnr,Grk6,Apln,Rgs14,Ubqln2,Plek,Rnf113a2,Gprasp1,Rnf113a1,Ly6g6e,Crtc3,Rgs12,Mrap,Arrb1,Grk2,Necab2,Arr3,Pde2a,Arrb2,Becn2,Mrap2,Rgs13,Klk14,Rph3al,Gipr,Apela"
GO:0045745,positive regulation of G protein-coupled receptor signaling pathway,FALSE,32,0.41006404144595576,0.40625,"C3,Cav2,Drd3,Edn1,F2,Fgf8,Gpr27,Ptgdr2,Hif1a,Itgb3,Pde6g,Phb1,Prkca,Pomc,Ccl5,Prmt5,Tmod2,Acp3,Vps35,Klk5,Gper1,Mrap,Pde6h,Trem2,Necab2,Slc39a14,Arrb2,Grp,Gas2l2,Mrap2,Klk14,Gsk3a"
GO:0045746,negative regulation of Notch signaling pathway,FALSE,31,0.46557186847589105,0.5483870967741935,"Bmp7,Cbfa2t2,Dll1,Dll3,Dlx1,Dlx2,Gata2,Herc2,Hey1,Hey2,Lfng,Zbtb7a,Mmp14,Notch4,Rfng,Dll4,Mettl3,Nrarp,Chac1,Tcim,Tspan15,Rita1,Dlk2,Ovol2,Arrb1,Ythdf2,Arrdc1,Slc35c1,Hif1an,Kctd10,Egfl7"
GO:0045747,positive regulation of Notch signaling pathway,FALSE,31,0.44393840254991007,0.6774193548387096,"Acvrl1,Gdf2,Dll1,Epn2,Gata5,Gsx2,Hes1,Il6st,Itgb1bp1,Jag1,Jag2,Lfng,Ascl1,Mesp1,Mfng,Notch1,Ccn3,Rfng,Sox2,Tgfb2,Trp63,Wnt1,Yap1,Dll4,Tspan5,Pdcd10,Nepro,Slc35c2,Tm9sf5,Nod2,Aak1"
GO:0045766,positive regulation of angiogenesis,FALSE,150,0.36217020665975075,0.5266666666666666,"Acvrl1,Add1,Adm,Angpt2,Angpt4,Agtr1a,Anxa3,Aqp1,Rhob,Gdf2,Brca1,C3,C3ar1,C5ar1,Cd34,Cdh5,Chi3l1,Cxcr2,Cxcr3,Cxcr4,Ccr3,Camp,Ctsh,Cybb,Cyp1b1,Dll1,Ecm1,Emp2,Eng,Epha1,Fgf18,Fgf2,Foxc2,Fut1,Gata2,Gata4,Gata6,Grn,Hc,Hgf,Hif1a,Hipk2,Hk2,Hmgb1,Hmga2,Hmox1,Hspb1,Hyal1,Igf2,Il10,Il1a,Il1b,Isl1,Itga5,Itgax,Itgb2,Itgb2l,Itgb3,Jak1,Jup,Kdr,Klf4,Lgals3,Cma1,Mdk,Mmp9,Nfe2l2,Ninj1,Nodal,Nos3,Notch4,Nras,Ntrk1,Pdpk1,Pgf,Pik3cd,Pkm,Prkca,Serpine1,Prl2c2,Ptgis,Pxn,Rras,S100a1,Ccl11,Ccl5,Sfrp2,Shh,Sp1,Sphk1,Stim1,Tbxa2r,Tek,Tert,Tgfbr2,Tgm2,Thbs1,Tie1,Tjp1,Nr2e1,Tnfrsf1a,Cd40,Vegfa,Vegfc,Wnt5a,Xbp1,Aplnr,Akt3,Ets1,Grem1,Uts2,Mydgf,Angptl3,Sirt6,Ramp2,Ccl24,Sec1,Cysltr1,Ghrl,Smoc2,Mtdh,Rtn4,Pdcl3,Clic3,Emc10,Cysltr2,Wars2,Pak4,Jmjd8,Lrg1,Erap1,Sirt1,Emilin1,Prkd2,Pik3r6,Cela1,Tlr3,Ghsr,Uts2r,Adm2,Vash2,Zc3h12a,Wnk1,Ago2,Jcad,Psg22,Hspb6,Emilin2,Tnn,Apela"
GO:0045773,positive regulation of axon extension,FALSE,34,0.5357772433603087,0.5588235294117647,"Macf1,Adnp,Bmpr2,Dbnl,Eif4g2,Fxn,Gdi1,Ilk,Mapt,Ngf,Pak1,Pou4f2,Sema7a,Cyfip1,Srf,Vegfa,Trpv2,Twf2,Tnfrsf12a,Rufy3,Golga4,Gsk3b,Rpl4,Shtn1,Ndel1,Anapc2,Eif2b2,Disc1,Megf8,Adcy10,Islr2,Ep300,Arhgap32,Cdkl5"
GO:0045776,negative regulation of blood pressure,FALSE,50,0.4199936970736462,0.62,"Adipoq,Adra1d,Adrb2,Adrb3,Agtr2,Ahr,Bdkrb1,Bdkrb2,Bmpr2,Crh,Drd3,Drd5,G6pdx,Gch1,Gja5,Glp1r,Guca2b,Ier3,Kdr,Kl,Mas1,Nos2,Nos3,Nppb,Ntsr1,Oprl1,Pik3r1,Ppara,Ptafr,Abcc9,Tnf,Ucn,Vegfc,Uts2,Smtn,Apln,Kcnk6,Mkks,Prcp,Scpep1,Nedd4l,Tac4,Hrh3,Bbs4,Trpv1,Mrgprd,Uts2r,Adm2,Nppa,Ffar3"
GO:0045777,positive regulation of blood pressure,FALSE,40,0.4013880478617323,0.55,"Ace,Adh5,Adra1d,Adra2b,Adrb2,Agtr1a,Agtr1b,Rhoa,Atp5pf,Avpr2,Crhr2,Cyba,Cyp11b2,Cyp2j5,Drd5,Eng,Ephx2,G6pdx,Glp1r,Hsd11b2,F11r,Ncf2,Oxtr,Ren2,Tacr3,Tbxa2r,Uts2,Avpr1a,Npff,Nmu,Rarres2,Manf,Nr3c2,Or51e2,Uts2r,Qrfp,Wnk1,Lnpep,Grip2,Spx"
GO:0045778,positive regulation of ossification,FALSE,45,0.46210443506285676,0.6222222222222222,"Actn3,Acvr2b,Adrb2,Alox5,Bmp2,Bmp4,Bmp7,Bmpr1a,Bmpr2,Fzd9,Ccn1,Kl,Cnmd,Lrp6,Ltf,Ccn3,P2rx7,Ptger4,Pth,Ptn,Ptpn11,Rxra,Rxrb,Tfap2a,Thrb,Vdr,Wnt10b,Wnt4,Wnt5a,Osr1,Scube2,Tob2,Nipbl,Asxl2,Cd276,Pkdcc,Osr2,Adgrv1,Tent5a,Tmem119,Zbtb16,Setd2,Adcy10,Mia3,Isg15"
GO:0045779,negative regulation of bone resorption,FALSE,15,0.3305756553901958,0.4666666666666667,"Cd38,Csk,Cyp19a1,Fshr,Iapp,Il6,Tnfrsf11b,P2rx7,Vegfa,Ceacam1,Cldn18,Gpr137b,Hamp,Gpr137,Tmem119"
GO:0045780,positive regulation of bone resorption,FALSE,19,0.426444376571842,0.5789473684210527,"Adam8,Ahsg,Fshb,Idua,Itgb3,Lrp6,Ltbp3,Mc4r,Prkca,Ptger4,Syk,Tnfrsf11a,Tnfsf11,Def8,Dcstamp,Tmem64,Oscar,Fcgr4,Plekhm1"
GO:0045806,negative regulation of endocytosis,FALSE,54,0.429522878573007,0.48148148148148145,"Adipoq,Apoc1,Apoc2,Apoc3,Anxa2,Cav1,Cnn2,Csk,Dlg4,Fcgr2b,Fmr1,Rack1,Hmgb1,Itgb3,Cd47,Lgals3,Lrpap1,Prtn3,Pten,Atxn2,Sftpd,Tgfb1,Plscr1,Tsc2,Unc119,Nr1h3,Nr1h2,Pacsin1,Tlr2,Dysf,Abca7,Neu3,Sdcbp,Snx3,Ubqln2,Stx1b,Scamp5,Ankrd13d,Appl1,Wdr54,Pacsin3,Siglece,Pcsk9,Lrrtm2,Necab2,Prom2,Cd300a,Rin3,Lrsam1,Syt11,Picalm,Snx33,Cd300lf,Ankrd13b"
GO:0045815,transcription initiation-coupled chromatin remodeling,FALSE,47,0.38842917252872194,0.10638297872340426,"Aicda,Apex1,Apobec1,Apobec2,Atf2,Men1,Ogg1,Padi2,Phf2,Spi1,Smarca4,Vps72,Trp53,Wbp2,Ash2l,Macroh2a1,Usp21,Rbm14,Sphk2,Dpy30,Trmt112,N6amt1,Kat8,Znhit1,Atad2,Glyr1,Sgf29,4930402K13Rik,Smarcd1,Wdr5,Tet3,Sirt7,Lcor,Rbbp5,Kmt2a,Myocd,Kat7,Kdm1b,Kdm2a,Zmpste24,Setd1a,Atad2b,Ep300,Pabpc1l,Fam47e,Ctcfl,Samd1"
GO:0045820,negative regulation of glycolytic process,FALSE,19,0.40461848336213685,0.3684210526315789,"Actn3,Cbfa2t3,Fbp1,Ier3,Myog,Pfkfb1,Ppara,Ppp2ca,Ncor1,Slc4a1,Sirt6,Nupr1,Mtch2,Ddit4,Hdac4,Flcn,Git1,Tigar,Trim63"
GO:0045821,positive regulation of glycolytic process,FALSE,19,0.4191989795590806,0.3684210526315789,"Arnt,Gapdhs,Gpd1,Hif1a,Ifng,Ins1,Ins2,Insr,Myc,P2rx7,Pfkfb1,Ppp2ca,Mlx,Esrrb,Mlst8,Mlxipl,Rptor,Gck,Prkaa1"
GO:0045822,negative regulation of heart contraction,FALSE,18,0.42766833569428775,0.6111111111111112,"Adra1d,Agtr2,Atp1a1,Atp2a2,Fkbp1b,Pik3r1,Pln,Tnf,Uts2,Bin1,Npff,Sri,Grk2,Trpv1,Zc3h12a,Adcy10,Spx,Gjd3"
GO:0045823,positive regulation of heart contraction,FALSE,32,0.3828118263647024,0.5625,"Ada,Adm,Adrb2,Atp1a1,Atp5pf,Crhr2,Edn1,Edn2,Edn3,Gch1,Hey2,Hrc,Hsp90aa1,Kcnq1,Nkx2-5,Rgs2,Scn5a,Tacr3,Tgfb2,Ucn,Uts2,Smtn,Apln,Avpr1a,Nmu,Trpm4,Ace2,Sirt1,Adm2,Nppa,Gsk3a,Apela"
GO:0045824,negative regulation of innate immune response,FALSE,104,0.32158518370884176,0.33653846153846156,"Gfer,Arg1,Serping1,Ccr1,Crk,Usp15,Grn,H2-M3,H2-T23,Ptpn6,Ifi203,Igf2,Ins1,Ins2,Acod1,Klrd1,Lgals9,Lyar,Mmp12,Pim1,Cnot7,Rps19,Serpinb9b,Serpinb9c,Serpinb9f,Serpinb9e,Serpinb9,Serpinb9d,Trim21,Stat2,Aurkb,Tap1,Tap2,Tgfb1,Otop1,Tnfaip3,Trex1,Tyro3,Ywhaz,Banf1,Oas1g,Usp18,Ceacam1,Sh2d1b1,Eif4e2,Cep63,Sfn,Samhd1,Mettl3,Dusp10,Nmi,Fam3a,Smim30,Mul1,Cactin,Clec12b,Irak3,Slamf8,Usp38,Dcst1,Klrb1b,Dhx58,Nlrp4c,Cd96,Clec2d,Serpinb9g,Nlrp4f,Smpdl3b,Oas1d,Oas1c,Havcr2,Dtx4,Nlrp4b,Ythdf2,Arrb2,Ttll12,Ifi207,Gigyf2,Mavs,Ythdf3,Oas1e,A2m,Ifi209,Oas1f,Klre1,Nlrp4a,Oas3,Oas1h,Oas1a,Mill1,Nlrc3,Nlrx1,Vsig4,Nlrc5,Nlrp4e,Serpinb9h,Sh2d1b2,Ifi214,Parp14,Ifi213,Ifi208,Isg15,Mndal,Ifi206"
GO:0045830,positive regulation of isotype switching,FALSE,29,0.3551898172318282,0.3793103448275862,"Cd28,Ifng,Il2,Il4,Mlh1,Msh2,Pms2,Pms2,Ptprc,Stat6,Tgfb1,Cd40,Tnfsf4,Trp53bp1,Paxip1,Clcf1,Tbx21,Exosc3,Pagr1a,Tnfsf13,Mad2l2,Shld1,Shld2,Nsd2,Kmt5b,Hmces,Kmt5c,Atad5,Shld3"
GO:0045833,negative regulation of lipid metabolic process,FALSE,91,0.39466729676803086,0.4175824175824176,"Acadl,Acadvl,Adra2a,Nr0b1,Akt1,Apoa2,Apobec1,Apoc1,Apoc2,Apoc3,Atp1a1,Bmp2,Bmp5,Brca1,Ch25h,Cidea,Cyp27b1,Cyp7a1,Esr1,Fgf15,Fmo1,Cidec,Gfi1,Hrh1,Il1b,Ins1,Ins2,Sik1,Mup1,Mup2,Mup3,Mup4,Mup5,Pdgfa,Pdgfb,Endou,Rest,Ncor1,Nr1h4,Snai2,Snai1,Sod1,Sox9,Sphk1,Srebf1,Tnf,Wnt4,Ceacam1,Ceacam2,Pik3cg,Dkkl1,Pibf1,Fmo2,Fmc1,Ormdl3,Ormdl2,Plin5,Dgat2,Serpina12,Ubr4,Crtc3,Prmt3,Insig2,Ccdc3,Sirt4,Mfsd2a,Gper1,Hcar2,Gimap3,Sirt1,Acacb,Slc22a13,Akr1c18,Prkaa1,Klhl25,Lpcat1,Erlin1,Fmo4,Ormdl1,Obp2a,Trib3,Wdtc1,Hcar1,Erlin2,Cdk8,Gimap5,Etfbkmt,Idi2,Dcaf5,Mup11,Malrd1"
GO:0045834,positive regulation of lipid metabolic process,FALSE,132,0.3768608580979984,0.3484848484848485,"Abcg1,Adipoq,Adora2b,Akt1,Akt2,Abcd1,Apoa1,Apoa2,Apoa4,Apoc2,Apoc3,Apoh,Ces1g,Cga,Cpt1a,Creb1,Cyp17a1,Cyp7a1,Dab2,Dgat1,Eed,Eef1a2,Ces1c,Ces1e,F2,Fabp3,Fabp1,Fshb,Gh,Gnai1,Rack1,Hnf4a,Htr2b,Ifng,Igf1r,Igf2,Ccn1,Il1a,Il1b,Ins2,Ldlr,Anxa1,Mup1,Mup2,Mup3,Mup4,Mup5,Npy1r,Pck1,Pcx,Pla2g4a,Ppara,Ptgs2,Rdh16,Rgn,Nr1h4,Sct,Sorbs1,Scarb1,Srebf1,Srebf2,Star,Mlx,Tnf,Tnfrsf1a,Twist1,Nr1h3,Nr1h2,Wnt4,Gdf15,Mapk1,Abcd2,Angptl3,Nucb2,Pla2g6,Avpr1a,Chp1,Sphk2,Fgf21,Mlycd,Mlst8,Angptl4,Mlxipl,Abhd6,Apoa5,Pnpla2,Plin5,Ctdnep1,Abhd5,Aadac,Dgat2,Sec14l2,Mtln,Mid1ip1,C1qtnf2,Rab38,Spata18,Ccdc3,Rptor,Sirt4,Ces1h,Mfsd2a,Kat5,Rdh10,Rdh9,Ces1d,Rdh1,Ogt,Fdps,Stard4,Abcg4,Klhl25,Ghsr,Slc45a3,Rdh19,Rdh16f2,Nr1d1,Adgrf5,Lpgat1,Obp2a,Crebl2,Ces1f,Scap,Enpp7,Hsd17b13,Ces1a,Sctr,Zfp750,Ces1b,Irs2,Acsl5,Mup11"
GO:0045836,positive regulation of meiotic nuclear division,FALSE,18,0.40434173096207776,0.2777777777777778,"Camk2b,Dazl,Msx1,Msx2,Rad51ap1,Stra8,Ube2b,Wnt4,Wnt5a,Dmrt1,Piwil2,Fbxo5,Ooep,Prdm9,Npr2,Eif4g3,Meiosin,Npm2"
GO:0045837,negative regulation of membrane potential,FALSE,16,0.4372487393193174,0.4375,"Bax,Bnip3l,Il1rn,Il6,Ltf,Mapt,Ptn,Mtch2,Pmaip1,Arl6ip5,Prelid1,Rnf122,Slc25a27,Trpv1,Pip5kl1,Adcy10"
GO:0045838,positive regulation of membrane potential,FALSE,21,0.44391659656366267,0.38095238095238093,"Akt1,Bad,Bid,Drd1,Myc,Nnt,Slc34a1,Hnf1a,Prkn,Gsk3b,Mtln,Ndufc2,Tmem135,Gimap3,Ucn3,Ctns,Glrx,Mfn2,Pias3,Vcp,Gimap5"
GO:0045839,negative regulation of mitotic nuclear division,FALSE,55,0.32629237973957287,0.2909090909090909,"Apc,Birc5,Atm,Bmp4,Bmp7,Bub1,Bub1b,Chek1,Esr1,Fgfr2,Haspin,Incenp,Plk1,Prpf4b,Dusp1,Rad21,Aurkb,Ttk,Prap1,Zfp207,Zw10,Cdca8,Nme6,Mad2l1,Spc25,Ska1,Mad2l1bp,Nuf2,Khdc3,Ndc80,Fbxo5,Spc24,Zwilch,Trip13,Spdl1,Cep192,Tom1l1,Xrcc3,Anapc15,Knl1,Tex14,Mtbp,Psmg2,Cdc20,Tpr,Kntc1,Gen1,Tom1l2,Ska3,Cenpe,Pcid2,Dync1li1,Ccnb1,Usp44,Arhgap33os"
GO:0045840,positive regulation of mitotic nuclear division,FALSE,45,0.3458315913497726,0.28888888888888886,"Btc,Cd28,Drd3,Edn1,Edn3,Egf,Ereg,Fgf8,Hoxa13,Igf1r,Igf2,Il1a,Il1b,Ins1,Ins2,Insr,Lrp5,Met,Nup62,Pdgfb,Pdgfrb,Rb1,Sh2b1,Sphk1,Tgfa,Tnf,Prap1,Pebp1,Cul3,Dmrt1,Cdc23,Anapc7,Anapc5,Anapc11,Ska1,Mad2l1bp,Nsmce2,Ube2c,Cdc16,Epgn,Phip,Cdc20,Nusap1,Ska3,Cenpe"
GO:0045841,negative regulation of mitotic metaphase/anaphase transition,FALSE,46,0.2977194742788576,0.21739130434782608,"Apc,Birc5,Atm,Bub1,Bub1b,Haspin,Incenp,Plk1,Prpf4b,Dusp1,Rad21,Aurkb,Ttk,Prap1,Zfp207,Zw10,Cdca8,Mad2l1,Spc25,Ska1,Mad2l1bp,Nuf2,Khdc3,Ndc80,Fbxo5,Spc24,Zwilch,Trip13,Spdl1,Cep192,Xrcc3,Anapc15,Knl1,Tex14,Psmg2,Cdc20,Tpr,Kntc1,Gen1,Ska3,Cenpe,Pcid2,Dync1li1,Ccnb1,Usp44,Arhgap33os"
GO:0045842,positive regulation of mitotic metaphase/anaphase transition,FALSE,15,0.3149462080239631,0.13333333333333333,"Rb1,Prap1,Cul3,Cdc23,Anapc7,Anapc5,Anapc11,Ska1,Mad2l1bp,Nsmce2,Ube2c,Cdc16,Cdc20,Ska3,Cenpe"
GO:0045844,positive regulation of striated muscle tissue development,FALSE,19,0.39637881367863265,0.5263157894736842,"Actn3,Adrb2,Creb1,Dll1,Erbb3,Flot1,Igf2,Myf5,Myf6,Myod1,Myog,Shh,Shox2,Wnt3a,Usp2,Rps6kb1,Prkaa1,Mrtfb,Lmod3"
GO:0045879,negative regulation of smoothened signaling pathway,FALSE,31,0.4825969685515245,0.5483870967741935,"Cd3e,Gas1,Gli2,Rack1,Hhip,Kif7,Mgrn1,Enpp1,Prkacb,Ptch2,Rb1,Sall3,Wnt7b,Sufu,Tmed2,Sall1,Herc4,Ift172,Ubr5,Kctd6,Ulk3,Traf3ip1,Ift122,Glis2,Cdk20,Kctd11,Mosmo,Gpr161,Vcp,Megf8,Kctd21"
GO:0045880,positive regulation of smoothened signaling pathway,FALSE,34,0.46182884462288376,0.7058823529411765,"Dhh,Gas1,Gli1,Foxa1,Foxa2,Ndst1,Ihh,Isl1,Kif7,Prrx1,Rab34,Prrx2,Sfrp1,Shh,Shox2,Tubd1,Scube2,Evc,Ttc23,Pdcl,Ift172,Ulk3,Tedc2,Gorab,Gas8,Tedc1,Dync2h1,Wnt9a,Scube3,Stk36,Chsy1,Smo,Intu,Skor2"
GO:0045907,positive regulation of vasoconstriction,FALSE,39,0.45835396699641545,0.6153846153846154,"Ace,Adra1d,Adra2c,Akt1,Alox5,Rhoa,Avpr2,Casr,Cav1,Cd38,Dbh,F2r,Fga,Gja5,Hrh1,Hrh2,Icam1,Smad6,Npy1r,Oxtr,Pdgfb,Ptger3,Ptgs1,Ptgs2,Shc1,Tbxa2r,Tbxas1,Avpr1b,Add3,Avpr1a,Cysltr1,Trpm4,Smtnl1,Wdr35,Rbfox2,Fgg,Fgb,Grk2,Uts2r"
GO:0045910,negative regulation of DNA recombination,FALSE,44,0.34407580652801156,0.25,"Blm,Csnk2a1,H1f3,H1f0,Lig3,Mlh1,Msh2,Msh6,Plk1,Foxp3,Terf2,Trp53bp1,H1f2,H1f4,H1f9,H1f5,Terf2ip,Rad18,Ndfip1,Mad2l2,Pot1b,Shld1,Smchd1,Parpbp,Shld2,Polq,H1f1,Senp3,Kat5,Ubqln4,Radx,H1f6,Helb,Recql5,H1f8,Cgas,Rmi2,Zranb3,Ankle1,Parp3,Fancb,H1f10,Rtel1,Shld3"
